index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
0,0,0.0,382.92,0,0.0,0,-1,382.92,-1
1,1,41.021,106.376,1,0.5,1,6,52.5,0
2,2,28.771,147.7195,1,0.3,1,6,118.75,1
4,4,56.521,111.9875,1,0.4,1,6,45.0,3
5,5,54.271,133.9555,1,0.3,1,6,71.25,1
6,6,61.771,118.701,1,0.5,1,6,43.75,4
7,7,57.771,131.861,1,0.3,1,6,88.75,5
8,8,72.271,122.1675,1,0.3,1,6,41.25,6
9,9,73.021,127.919,1,0.4,1,6,52.5,7
14,14,74.771,166.1125,1,0.4,1,6,83.75,11
15,15,83.521,134.09,1,0.3,1,6,40.0,12
18,18,76.521,216.0145,1,0.5,1,6,115.0,7
21,21,88.021,197.1075,1,0.5,1,6,112.5,11
23,23,114.021,149.1745,1,0.4,1,6,12.5,0
24,24,106.3766,204.991,1,0.5,1,6,82.1444,11
25,25,101.521,201.8785,1,0.3,1,6,90.0,5
28,28,125.521,164.346,1,0.4,1,6,10.0,11
29,29,129.771,169.3575,1,0.4,1,6,28.75,5
30,30,118.771,230.5185,1,0.5,1,6,88.75,17
33,33,134.771,211.5635,1,0.4,1,6,53.75,3
34,34,134.271,233.9635,1,0.4,1,6,81.25,4
35,35,138.271,218.8695,1,0.2,1,6,66.25,12
36,36,147.271,195.906,1,0.3,1,6,46.25,11
37,37,161.521,203.9525,1,0.5,1,6,20.0,6
39,39,172.271,209.5945,1,0.4,1,6,21.25,1
41,41,180.521,213.1115,1,0.5,1,6,10.0,4
45,45,195.021,258.965,1,0.3,1,6,72.5,0
47,47,217.021,285.251,1,0.4,1,6,67.5,7
48,48,220.771,266.826,1,0.4,1,6,53.75,4
50,50,228.521,267.615,1,0.6,1,6,20.0,6
51,51,225.521,268.822,1,0.6,1,6,35.0,12
53,53,231.021,271.938,1,0.6,1,6,17.5,11
55,55,222.271,316.4775,1,0.6,1,6,86.25,1
56,56,233.021,278.781,1,0.2,1,6,37.5,17
59,59,235.021,319.9535,1,0.5,1,6,67.5,6
62,62,255.521,285.637,1,0.5,1,6,10.0,3
63,63,243.771,317.226,1,0.4,1,6,83.75,5
64,64,258.271,298.2605,1,0.5,1,6,16.25,20
67,67,262.271,304.547,1,0.5,1,6,16.25,12
70,70,275.771,321.312,1,0.6,1,6,23.75,5
71,71,274.021,330.095,1,0.3,1,6,32.5,11
72,72,269.021,353.966,1,0.4,1,6,57.5,17
74,74,284.271,310.0375,1,0.6,1,6,21.25,3
75,75,288.021,331.211,1,0.6,1,6,17.5,7
76,76,283.771,346.2285,1,0.6,1,6,48.75,12
77,77,292.271,334.491,1,0.5,1,6,21.25,0
80,80,311.271,348.476,1,0.5,1,6,11.25,4
81,81,94.521,124.521,-1,-0.5,1,6,52.5,0
82,82,148.521,178.521,-1,-0.3,1,6,118.75,1
84,84,102.521,132.521,-1,-0.4,1,6,45.0,3
85,85,126.521,156.521,-1,-0.3,1,6,71.25,1
86,86,106.521,136.521,-1,-0.5,1,6,43.75,4
87,87,147.521,177.521,-1,-0.3,1,6,88.75,5
88,88,114.521,144.521,-1,-0.3,1,6,41.25,6
89,89,126.521,156.521,-1,-0.4,1,6,52.5,7
94,94,159.521,189.521,-1,-0.4,1,6,83.75,11
95,95,124.521,154.521,-1,-0.3,1,6,40.0,12
98,98,192.521,222.521,-1,-0.5,1,6,115.0,7
101,101,201.521,231.521,-1,-0.5,1,6,112.5,11
103,103,127.521,157.521,-1,-0.4,1,6,12.5,0
104,104,189.521,219.521,-1,-0.5,1,6,82.1444,11
105,105,192.521,222.521,-1,-0.3,1,6,90.0,5
108,108,136.521,166.521,-1,-0.4,1,6,10.0,11
109,109,159.521,189.521,-1,-0.4,1,6,28.75,5
110,110,208.521,238.521,-1,-0.5,1,6,88.75,17
113,113,189.521,219.521,-1,-0.4,1,6,53.75,3
114,114,216.521,246.521,-1,-0.4,1,6,81.25,4
115,115,205.521,235.521,-1,-0.2,1,6,66.25,12
116,116,194.521,224.521,-1,-0.3,1,6,46.25,11
117,117,182.521,212.521,-1,-0.5,1,6,20.0,6
119,119,194.521,224.521,-1,-0.4,1,6,21.25,1
121,121,191.521,221.521,-1,-0.5,1,6,10.0,4
125,125,268.521,298.521,-1,-0.3,1,6,72.5,0
127,127,285.521,315.521,-1,-0.4,1,6,67.5,7
128,128,275.521,305.521,-1,-0.4,1,6,53.75,4
130,130,249.521,279.521,-1,-0.6,1,6,20.0,6
131,131,261.521,291.521,-1,-0.6,1,6,35.0,12
133,133,249.521,279.521,-1,-0.6,1,6,17.5,11
135,135,309.521,339.521,-1,-0.6,1,6,86.25,1
136,136,271.521,301.521,-1,-0.2,1,6,37.5,17
139,139,303.521,333.521,-1,-0.5,1,6,67.5,6
142,142,266.521,296.521,-1,-0.5,1,6,10.0,3
143,143,328.521,358.521,-1,-0.4,1,6,83.75,5
144,144,275.521,305.521,-1,-0.5,1,6,16.25,20
147,147,279.521,309.521,-1,-0.5,1,6,16.25,12
150,150,300.521,330.521,-1,-0.6,1,6,23.75,5
151,151,307.521,337.521,-1,-0.3,1,6,32.5,11
152,152,327.521,357.521,-1,-0.4,1,6,57.5,17
154,154,306.521,336.521,-1,-0.6,1,6,21.25,3
155,155,306.521,336.521,-1,-0.6,1,6,17.5,7
156,156,333.521,363.521,-1,-0.6,1,6,48.75,12
157,157,314.521,344.521,-1,-0.5,1,6,21.25,0
160,160,323.521,353.521,-1,-0.5,1,6,11.25,4
161,161,0.0,382.92,0,0.0,0,-1,382.92,-1
